TiempoEjecucion,AnguloPitch,AnguloRoll,AnguloYaw,G_Pitch,G_Roll,G_Yaw,G_Pitch_filtrada,G_Roll_filtrada,G_Yaw_filtrada,Ax,Ay,Az,Ax_filtrada,Ay_filtrada,Az_filtrada,posZ,posZ_filtrada,velZ,motorDelantero,motorTrasero,motorDerecho,motorIzquierdo,EstadoEncendido,MensajesRecibidos
53.393666029,-2,-3,0,1,0,0,0,-1,0,-82,-37,-29,-113,-74,196,0,0,0,105,116,113,104,1,4717
53.405016899,-1,-3,0,1,0,0,0,0,0,-82,-37,-29,-113,-74,196,0,0,0,105,116,113,104,1,4718
53.424838066,0,-3,0,-1,-1,0,0,0,0,-5,91,178,-109,-124,127,0,0,0,114,105,107,112,1,4719
53.435775995,2,-3,0,-3,-2,0,0,1,1,-48,146,172,-14,-58,68,0,0,0,108,112,106,112,1,4720
53.446894884,2,-3,0,-3,-2,0,0,1,1,-48,146,172,-14,-58,68,0,0,0,108,112,106,112,1,4721
53.457849979,2,-3,0,-3,-2,0,0,2,1,-48,146,172,-14,-58,68,0,0,0,111,105,113,109,1,4722
53.487299919,3,-3,0,0,0,0,0,0,0,-7,74,186,25,69,84,0,0,0,106,114,110,108,1,4723
53.489499092,3,-2,0,2,-1,0,0,-1,-1,23,-2,225,-16,145,163,0,0,0,106,114,110,108,1,4724
53.500828028,3,-2,0,2,-1,0,0,-1,-1,23,-2,225,-16,145,163,0,0,0,114,102,113,109,1,4725
53.51176095,3,-2,0,2,-1,0,-1,0,-1,23,-2,225,-16,145,163,0,0,0,114,102,113,109,1,4726
53.531738043,2,0,0,3,-1,0,-1,0,-1,214,-27,85,-34,111,228,0,0,0,107,114,110,107,1,4727
53.54322195,3,-1,0,4,0,0,0,2,0,-84,75,47,28,19,254,0,0,0,107,114,110,107,1,4728
53.553786993,3,-1,0,4,0,0,0,2,0,-84,75,47,28,19,254,0,0,0,105,115,111,107,1,4729
53.565002918,3,-1,0,3,0,0,0,3,0,-84,75,47,28,19,254,0,0,0,105,115,111,107,1,4730
53.585803032,5,-2,0,3,0,0,2,2,1,-49,81,129,96,-25,20,0,0,0,107,110,105,115,1,4731
53.597162008,4,-6,0,3,1,0,3,1,1,-126,-19,69,60,13,21,0,0,0,107,110,105,115,1,4732
53.607951879,4,-6,0,3,1,0,3,1,1,-126,-19,69,60,13,21,0,0,0,115,107,114,102,1,4733
53.618716955,4,-5,0,2,1,0,2,0,1,-126,-19,69,60,13,21,0,0,0,115,107,114,102,1,4734
53.638982057,4,-4,0,4,0,0,2,0,1,84,24,253,-56,68,210,0,0,0,107,111,103,118,1,4735
53.649666071,4,-7,0,5,-2,0,0,0,0,-151,11,164,-115,58,122,0,0,0,107,111,103,118,1,4736
53.660788059,4,-7,0,5,-2,0,0,0,0,-151,11,164,-115,58,122,0,0,0,107,110,109,111,1,4737
53.671642065,4,-6,0,4,-2,0,0,-2,0,-151,11,164,-115,58,122,0,0,0,107,110,109,111,1,4738
53.691679001,5,-9,0,5,-4,0,0,-2,0,-87,62,125,-69,7,117,0,0,0,117,100,109,111,1,4739
53.702960968,7,-11,0,4,-5,0,0,-3,-1,-215,133,147,-34,0,177,0,0,0,117,100,109,111,1,4740
53.713744879,7,-11,0,4,-5,0,0,-3,-1,-215,133,147,-34,0,177,0,0,0,110,108,109,112,1,4741
